Time,Time Code,Country Name,Country Code,GDP per capita (current US$) [NY.GDP.PCAP.CD],Urban population (% of total population) [SP.URB.TOTL.IN.ZS],Population growth (annual %) [SP.POP.GROW],"Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]"
2016,YR2016,United States,USA,57866.7449341091,81.862,0.724676067451429,0.942644552842604
2017,YR2017,Australia,AUS,53934.2501750463,85.904,1.68452310845434,2.70247380513086
2017,YR2017,Austria,AUT,47429.1584564387,58.094,0.694621103604983,1.21053643138638
2017,YR2017,Belgium,BEL,44198.4823908691,97.961,0.385228018372369,0.665093660241847
2017,YR2017,Canada,CAN,45129.4292980922,81.35,1.19952071057872,1.88999463244888
2017,YR2017,Chile,CHL,14962.5568471791,87.49,1.42514142087535,4.28097161377037
2017,YR2017,Czechia,CZE,20636.199952435,73.675,0.265642663548985,2.0576068880787
2017,YR2017,Denmark,DNK,57610.0981801135,87.757,0.643350903737356,1.30480035996571
2017,YR2017,Estonia,EST,20437.765376736,68.717,0.121070631466687,2.38620546594402
2017,YR2017,Finland,FIN,46412.1364777169,85.325,0.234670531705453,2.31594204179389
2017,YR2017,France,FRA,38781.0494870836,80.18,0.29020211635109,1.54241477388973
2017,YR2017,Greece,GRC,18582.0893411631,78.724,-0.197783224759792,3.85638896453125
2017,YR2017,Germany,DEU,44652.5891722719,77.261,0.373724559895838,0.851748919550925
2017,YR2017,Hungary,HUN,14623.6966492311,71.062,-0.265860932255517,3.75356686379241
2017,YR2017,Iceland,ISL,72010.1490316258,93.773,2.34558267643862,3.78294287228081
2017,YR2017,Ireland,IRL,69774.0289724953,62.947,1.08867556062,1.17939797218571
2017,YR2017,Israel,ISR,40774.1296073227,92.336,1.93872567441099,1.20730222550317
2017,YR2017,Italy,ITA,32406.7203150134,70.144,-0.14986111697397,1.97268467311393
2017,YR2017,Japan,JPN,38834.0529341227,91.535,-0.081874296046114,1.12844054943922
2017,YR2017,"Korea, Rep.",KOR,31616.8434004683,81.503,0.280968018301691,1.8507562953431
2017,YR2017,Latvia,LVA,15695.1151541059,68.075,-0.886215573292392,3.55239259613126
2017,YR2017,Luxembourg,LUX,110193.213797228,90.727,2.43097641776115,0.23457255011554
2017,YR2017,Lithuania,LTU,16885.4073948373,67.516,-1.39832220092102,3.50751154955695
2017,YR2017,Mexico,MEX,9287.84958732302,79.867,1.16396694963579,3.38107388194982
2017,YR2017,Netherlands,NLD,48675.2223350213,91.077,0.591203366164118,1.85559496359799
2017,YR2017,New Zealand,NZL,42924.9955958449,86.466,2.08872272281936,5.91291729137151
2017,YR2017,Norway,NOR,75496.7540581998,81.871,0.807673181884948,1.97646281978842
2017,YR2017,Poland,POL,13864.6817579973,60.105,0.0124800985844923,2.87229845690723
2017,YR2017,Portugal,PRT,21490.429863104,64.652,-0.243889410358812,2.09586857603127
2017,YR2017,Slovak Republic,SVK,17538.048584386,53.751,0.155178995687406,2.09065502455418
2017,YR2017,Slovenia,SVN,23514.0254604147,54.273,0.0651590392490152,1.83972417134003
2017,YR2017,Spain,ESP,28170.1678643302,80.08,0.234587922968563,2.7885291517876
2017,YR2017,Sweden,SWE,53791.5087298403,87.146,1.34744505956262,1.44353822862843
2017,YR2017,Switzerland,CHE,83352.0886533412,73.761,0.933155888738653,0.623019115233245
2017,YR2017,Turkiye,TUR,10589.667724687,74.644,1.60131223365858,6.03862979568919
2017,YR2017,United Kingdom,GBR,40857.7555829627,83.143,0.679374473924223,0.593378706173113
2017,YR2017,United States,USA,59914.777796976,82.058,0.63264399508256,0.94941971387699
,,,,,,,
,,,,,,,
,,,,,,,
Data from database: World Development Indicators,,,,,,,
Last Updated: 09/16/2022,,,,,,,
